Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_347.jpg;15;0;0;0;97.54265;81.7646;0.0002345675;281.0845;-3.352459E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_397.jpg;15;0;0;0;97.54265;81.7646;0.0002330489;283.7845;-3.741742E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_447.jpg;15;0;0;0;97.54265;81.7646;0.0002333944;285.5845;-4.034081E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_497.jpg;15;0;0;0;97.54265;81.7646;0.0002351351;288.2845;-4.213721E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_550.jpg;15;0;0;0;97.54265;81.7646;0.0002361895;290.0845;-4.331418E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_597.jpg;15;0;0;0;97.54265;81.7646;0.0002390061;292.7845;-4.408646E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_647.jpg;15;0;0;0;97.54265;81.7646;0.0002410135;294.5845;-4.383079E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_697.jpg;15;0;0;0;97.54265;81.7646;0.0002448699;297.2845;-4.44618E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_751.jpg;15;0;0;0;97.54265;81.7646;0.0002470911;299.0845;-4.45815E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_801.jpg;15;0;0;0;97.54265;81.7646;0.0002491853;301.7844;-4.495123E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_848.jpg;15;0;0;0;97.54265;81.7646;0.0002499495;303.5844;-4.351605E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_897.jpg;15;0;0;0;97.54265;81.7646;0.0002509425;306.2844;-3.993705E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_41_951.jpg;15;0;0;0;97.54265;81.7646;0.0002533492;308.0844;-3.793746E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_001.jpg;15;0;0;0;97.54265;81.76463;0.0002572949;310.7844;-3.497626E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_049.jpg;15;0;0;0;97.54265;81.76463;0.0002595606;312.5844;-3.317822E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_100.jpg;15;0;0;0;97.54265;81.76463;0.0002634118;315.2844;-3.077678E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_147.jpg;15;0;0;0;97.54265;81.76463;0.0002655709;317.0844;-2.903805E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_197.jpg;15;0;0;0;97.54265;81.76463;0.0002695025;319.7844;-2.746237E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_251.jpg;15;0;0;0;97.54265;81.76463;0.0002721263;321.5844;-2.6037E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_299.jpg;15;0;0;0;97.54265;81.76463;0.0002737299;324.2842;-2.375816E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_348.jpg;15;0;0;0;97.54265;81.76463;0.0002741863;326.0842;-2.234775E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_397.jpg;15;0;0;0;97.54265;81.76463;0.0002764305;328.7842;-1.983319E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_449.jpg;15;0;0;0;97.54265;81.76463;0.0002787595;330.5841;-1.853623E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_497.jpg;15;0;0;0;97.54265;81.76463;0.0002807988;333.2841;-1.58689E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_547.jpg;15;0;0;0;97.54265;81.76463;0.0002813608;335.084;-1.498394E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_597.jpg;15;0;0;0;97.54265;81.76463;0.0002828713;337.784;-1.144552E-05
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_18_41_42_647.jpg;15;0;0;0;97.54265;81.76463;0.0002826071;339.5839;-9.225122E-06
