Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_359.jpg;15;0;0;-1.539495;140.6346;101.3775;359.9918;277.5238;1.073042
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_410.jpg;15;0;0;-1.535148;140.6139;101.4668;359.9885;276.054;1.070871
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_459.jpg;15;0;0;-1.528929;140.6014;101.5264;359.9886;275.0747;1.067348
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_510.jpg;15;0;0;-1.524626;140.5845;101.6157;359.9918;273.6067;1.059857
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_559.jpg;15;0;0;-1.517939;140.5746;101.6754;359.9918;272.6328;1.059065
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_607.jpg;15;0;0;-1.513652;140.5617;101.7649;359.9888;271.1791;1.063675
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_658.jpg;15;0;0;-1.507473;140.5544;101.8244;359.9888;270.2104;1.064713
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_710.jpg;15;0;0;-1.503198;140.5452;101.9136;359.9919;268.7583;1.062435
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_759.jpg;15;0;0;-1.496557;140.5404;101.973;359.9919;267.7949;1.063642
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_810.jpg;15;0;0;-1.492306;140.5352;102.062;359.9888;266.3569;1.069152
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_859.jpg;15;0;0;-1.486193;140.5329;102.1211;359.9889;265.3986;1.069281
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_910.jpg;15;0;0;-1.481973;140.5312;102.2095;359.992;263.9617;1.06404
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_29_960.jpg;15;0;0;-1.475432;140.5314;102.2682;359.992;263.0085;1.062781
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_010.jpg;15;0;0;-1.47125;140.5335;102.3561;359.989;261.5856;1.064339
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_059.jpg;15;0;0;-1.465248;140.5361;102.4144;359.989;260.6375;1.062207
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_110.jpg;15;0;0;-1.461103;140.5417;102.5014;359.992;259.2159;1.054892
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_159.jpg;15;0;0;-1.454672;140.5467;102.5591;359.9921;258.2729;1.052923
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_210.jpg;15;0;0;-1.450634;140.556;102.6452;359.9894;256.8648;1.060815
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_260.jpg;15;0;0;-1.444643;140.5633;102.7022;359.9892;255.9276;1.061756
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_310.jpg;15;0;0;-1.440538;140.5758;102.7873;359.9921;254.5221;1.057051
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_360.jpg;14.25542;0;0;-1.434169;140.5853;102.8436;359.9922;253.5894;1.055459
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_410.jpg;11.99623;0;0;-1.431086;140.6022;102.9273;359.9905;252.3458;1.075797
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_460.jpg;-0.7581154;0;0;-1.422242;140.6164;102.9822;-0.004263039;251.8254;1.12558
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_510.jpg;-2.986923;0;0;-1.41626;140.6416;103.0631;0.0068524;251.8363;1.19081
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_560.jpg;-5.239189;0;0;-1.408196;140.6589;103.1169;0.006758166;252.0122;1.160791
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_610.jpg;-7.484776;0;0;-1.403308;140.6866;103.1971;359.9746;252.5309;1.06945
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_661.jpg;-9.800997;0;0;-1.398079;140.7154;103.2756;-0.002717028;253.3087;0.9669558
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_712.jpg;-12.06577;0;0;-1.393896;140.7351;103.3275;0.0181774;253.9816;0.9035124
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_762.jpg;-14.29356;0;0;-1.38712;140.7642;103.4048;0.0575799;255.1696;0.7938501
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_811.jpg;-15;0;0;-1.382376;140.7831;103.4562;0.0884224;256.0529;0.7078999
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_861.jpg;-15;0;0;-1.376094;140.81;103.5333;0.1323012;257.3939;0.5430002
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_912.jpg;-15;0;0;-1.371932;140.8269;103.5849;0.1580819;258.285;0.4110443
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_30_962.jpg;-15;0;0;-1.365491;140.8508;103.6623;0.190265;259.6156;0.1862201
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_011.jpg;-15;0;0;-1.361055;140.8656;103.714;0.2069098;260.4987;0.02200794
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_059.jpg;-15;0;0;-1.354197;140.8797;103.7657;0.2194718;261.3786;359.8492
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_110.jpg;-15;0;0;-1.349501;140.8994;103.8434;0.2200059;262.698;359.5901
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_159.jpg;-15;0;0;-1.341393;140.9118;103.8956;0.1946122;263.5823;359.4309
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_210.jpg;-15;0;0;-1.336059;140.9287;103.9742;0.1357812;264.9087;359.1994
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_259.jpg;-15;0;0;-1.328093;140.939;104.0267;0.08158644;265.7941;359.056
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_310.jpg;-15;0;0;-1.323201;140.9531;104.1055;359.9932;267.1185;358.873
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_361.jpg;-15;0;0;-1.315928;140.962;104.1573;359.9761;267.9924;358.8097
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_411.jpg;-15;0;0;-1.311315;140.9741;104.2344;359.9935;269.277;358.8182
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_461.jpg;-15;0;0;-1.304973;140.981;104.2861;359.9864;270.1525;358.8752
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_511.jpg;-15;0;0;-1.301284;140.9892;104.3633;359.9927;271.469;358.9547
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_560.jpg;-15;0;0;-1.296083;140.9932;104.4148;359.9926;272.3379;358.9874
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_611.jpg;-15;0;0;-1.292682;140.9975;104.4919;359.9919;273.6319;359.0199
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_660.jpg;-15;0;0;-1.28744;140.9995;104.5432;359.9923;274.4908;359.0342
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_711.jpg;-15;0;0;-1.284028;141.0009;104.6198;-0.00490508;275.7736;359.0443
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_759.jpg;-15;0;0;-1.278615;141.0009;104.6708;359.9938;276.6258;359.044
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_809.jpg;-15;0;0;-1.274963;140.9995;104.7468;-0.002750225;277.8998;359.0333
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_859.jpg;-15;0;0;-1.269554;140.9977;104.7974;-0.004877209;278.7468;359.0234
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_909.jpg;-15;0;0;-1.26583;140.9936;104.8728;359.9928;280.0153;359.0042
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_31_959.jpg;-15;0;0;-1.260406;140.9899;104.9229;359.9928;280.8578;358.9875
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_008.jpg;-15;0;0;-1.256759;140.9831;104.9975;359.993;282.1152;358.959
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_058.jpg;-15;0;0;-1.251415;140.9778;105.0471;359.991;282.9496;358.9451
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_111.jpg;-15;0;0;-1.247744;140.9686;105.1209;359.993;284.203;358.9416
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_160.jpg;-15;0;0;-1.242082;140.9617;105.1699;359.993;285.0355;358.9447
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_211.jpg;-15;0;0;-1.238497;140.9498;105.2429;359.9919;286.2796;358.952
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_260.jpg;-15;0;0;-1.233207;140.941;105.2912;359.991;287.1102;358.9573
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_311.jpg;-15;0;0;-1.22988;140.9266;105.3631;359.9934;288.3503;358.963
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_360.jpg;-15;0;0;-1.224516;140.916;105.4108;359.9926;289.1747;358.9623
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_411.jpg;-15;0;0;-1.221149;140.8991;105.4816;359.993;290.4023;358.9608
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_460.jpg;-15;0;0;-1.21591;140.887;105.5285;359.9926;291.2196;358.9616
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_511.jpg;-15;0;0;-1.212333;140.8677;105.5983;359.9927;292.4461;358.9628
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_559.jpg;-15;0;0;-1.207281;140.854;105.6443;359.9935;293.2585;358.9624
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_609.jpg;-15;0;0;-1.203798;140.8324;105.7128;359.9927;294.472;358.9613
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_659.jpg;-15;0;0;-1.198539;140.8172;105.7581;359.9915;295.282;358.9619
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_709.jpg;-15;0;0;-1.195276;140.7934;105.8253;359.9936;296.4921;358.963
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_759.jpg;-15;0;0;-1.190097;140.7767;105.8697;359.9935;297.2951;358.9642
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_808.jpg;-15;0;0;-1.186593;140.7507;105.9356;359.9932;298.4972;358.9615
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_860.jpg;-13.37421;0;0;-1.181914;140.7325;105.979;359.9932;299.2833;358.9605
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_911.jpg;-11.11611;0;0;-1.179771;140.7034;106.0431;-0.005164077;300.2825;358.9475
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_32_960.jpg;-8.876355;0;0.1493173;-1.166659;140.6831;106.085;-0.002530559;300.8433;358.9377
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_010.jpg;-6.623602;0;0.2995008;-1.137406;140.6523;106.1443;0.04860881;301.469;358.9171
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_060.jpg;-4.370728;0;0.4496924;-1.069131;140.6323;106.1812;0.1157671;301.7914;358.9276
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_111.jpg;-2.13132;0;0.5989863;-0.9916367;140.605;106.2307;0.2767276;302.1213;359.0184
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_160.jpg;0;0;0.7485983;-0.8290467;140.5894;106.2579;0.4594895;302.3149;359.1274
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_211.jpg;0;0;0.8998122;-0.713596;140.571;106.2885;0.8576501;302.5458;359.3768
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_260.jpg;0;0;1;-0.4721893;140.5645;106.3001;1.240338;302.7298;359.639
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_311.jpg;0;0;1;-0.3886134;140.5604;106.3082;1.820837;302.7548;0.04040726
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_360.jpg;0;0;1;-0.1404924;140.5601;106.3083;2.14944;302.7588;0.1645181
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_411.jpg;0;0;1;-0.07446427;140.5599;106.3083;2.409184;302.7603;0.2427991
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_460.jpg;0;0;1;0;140.5597;106.3083;2.397702;302.7684;0.2035136
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_510.jpg;0;0;1;0.07075606;140.5594;106.3083;2.105919;302.7908;0.01462995
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_560.jpg;0;0;1;0.1750982;140.5596;106.3085;1.742438;302.7644;359.9454
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_612.jpg;0;0;1;0.2314119;140.5598;106.3085;0.9836552;302.7574;359.9475
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_660.jpg;0;0;1;0.2249876;140.5599;106.3084;0.4729895;302.7569;359.9578
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_710.jpg;0;0;1;0.2157959;140.56;106.3081;359.7469;302.7565;359.9728
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_760.jpg;0;0;1;0.1902771;140.5602;106.308;359.3072;302.7554;-0.001830424
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_811.jpg;0;0;1;0.1662756;140.5603;106.3078;358.7553;302.7571;0.0407403
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_860.jpg;0;0;1;0.1086264;140.5597;106.3072;358.4848;302.755;0.004030661
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_910.jpg;-0.7488534;0;1;0.0562985;140.5597;106.3071;358.296;302.7512;359.959
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_33_960.jpg;-3.006082;0;1;-0.01301873;140.5606;106.3075;358.3273;302.7563;0.008554215
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_007.jpg;0;0;0;-0.06752677;140.5601;106.3071;358.6039;302.5236;-0.004559117
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_057.jpg;0;0;0;-0.1049092;140.5597;106.3069;358.8636;302.5235;-0.00272314
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_109.jpg;0;0;0;-0.1170148;140.5596;106.3071;359.2534;302.5242;0.04220166
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_159.jpg;0;0;0;-0.1123814;140.5596;106.3071;359.5052;302.5243;0.06932465
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_209.jpg;0;0;0;-0.1083784;140.5594;106.3072;359.8672;302.524;0.1056732
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_257.jpg;0;0;0;-0.1010604;140.5594;106.3073;0.09564369;302.5236;0.1268995
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_308.jpg;0;0;0;-0.09540435;140.5593;106.3074;0.4153801;302.5226;0.1541083
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_360.jpg;0;0;0;-0.07801471;140.5589;106.3072;0.5946496;302.5221;0.1433063
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_411.jpg;0;0;0;-0.06827651;140.5587;106.3072;0.8245552;302.5217;0.1193319
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_460.jpg;0;0;0;-0.05549696;140.5586;106.3072;0.9526466;302.5218;0.09581306
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_511.jpg;-2.249427;0;0;-0.04766272;140.5585;106.3072;1.106853;302.2528;0.05471696
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_559.jpg;-4.445418;0;0;-0.03346962;140.5584;106.3071;1.177297;301.8491;0.01910754
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_611.jpg;-6.75857;0;0;-0.02692293;140.5584;106.3072;1.20346;300.7762;359.9679
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_660.jpg;-9.00582;0;0;0.01743463;140.5585;106.3072;1.174085;299.8305;359.9647
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_711.jpg;-11.26143;0;0;0.0238899;140.5585;106.3072;1.096592;297.9393;359.9781
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_760.jpg;-13.50289;0;0;0.02934534;140.5585;106.3072;1.034137;296.4532;359.9899
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_811.jpg;-15;0;0;0.03191247;140.5585;106.3072;0.9305545;293.7978;0.006286937
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_861.jpg;-15;0;0;0.03499327;140.5585;106.3072;0.856012;291.9978;0.01152035
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_911.jpg;-15;0;0;0.03654042;140.5585;106.3071;0.7387053;289.2978;0.01005407
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_34_960.jpg;-15;0;0;0.03812161;140.5586;106.3071;0.6583615;287.4979;0.003100657
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_011.jpg;-15;0;0;0.03869758;140.5586;106.3071;0.537088;284.7979;359.9844
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_061.jpg;-15;0;0;0.03882601;140.5586;106.307;0.4570098;282.998;359.9669
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_111.jpg;-15;0;0;0.03851714;140.5586;106.307;0.3400755;280.2982;359.9344
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_159.jpg;-15;0;0;0.03747038;140.5587;106.307;0.2653159;278.4982;359.9091
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_207.jpg;-15;0;0;0.03641219;140.5587;106.3069;0.1594654;275.7982;359.8675
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_261.jpg;-15;0;0;0.03434847;140.5587;106.3069;0.09379777;273.9981;359.8379
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_311.jpg;-15;0;0;0.03269608;140.5587;106.3069;0.003577878;271.2979;359.7924
C:\Users\Markus Buchholz\Desktop\UdaCity\RoboND\RoboND-Rover-Project_MARKUS\IMG\robocam_2017_08_19_12_45_35_359.jpg;-15;0;0;0.02987823;140.5587;106.3068;359.9493;269.4978;359.7621
